iseq,war,campn,engagem,atkr,atk_cmdr,defr,def_cmdr,date,long,lat,dist_att,dist_def,elev_mean_h,elev_min_h,elev_max_h,elev_var_h,elev_sd_h,elev_mean_l,elev_min_l,elev_max_l,elev_var_l,elev_sd_l,a_frontage,d_frontage,soft_ar,tree_ar,river,wet,overcast,temp,unit_ar,unit_cp,unit_dv,unit_rg,amilpert,dmilpert,ffr,afsr,dfsr,frontat,envelop,defoff,surprise,fort,a_tks_to,a_tks_lt,a_tks_mb,a_sortie,a_arty,d_tks_to,d_tks_lt,d_tks_mb,d_sortie,d_arty,a_democ,d_democ,a_prisec,d_prisec,a_coup5,d_coup5,duration,acas_per,dcas_per,ler,ln_ler,a_advance,rtadv
566,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",GOLAN,RAWIYEH,IS RAM BDE,COL RAM,SYR 8TH INF BDE(+),BG TAYAN,1967.438,35.6492,33.1219,150944.2226,56351.98568,226.4082,62,645,38237.41683,195.5439,839.5,718,961,29524.5,171.8269,5,5,0,0,0,0,0,2,0,0,0,1,5350,4350,1.229885057,1070,870,1,0,0,1,1,90,0,90,0,24,50,0,50,0,76,10,0,1962,1802,0,5,0.1667,150,300,0.5,-0.6931,29000,6
567,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",GOLAN,ZAOURA-KALA,IS MENDLER'S BDE,COL MENDLER,SYR 11TH INF BDE(+),COL AMIR,1967.438,35.7037,33.2387,164266.2864,44772.68155,463.25,398,531,2950.249582,54.3162,1080,1080,1080,0,0,1,1,0,0,0,0,0,2,0,0,0,1,5850,8560,0.683411215,5850,8560,1,0,0,0,1,90,30,60,119,24,75,0,75,0,82,10,0,1962,1802,0,5,0.3542,230,500,0.46,-0.7765,31000,7.5
568,"ARAB-ISRAELI WAR, 1968",JORDAN VALLEY,KERAMA,IS GONEN TASK FORCE,BG GONEN,JOR 1ST INF DIV,MG HADITHA,1968.219,35.5777,31.9573,27909.07513,19748.19062,-242.5417,-367,13,8972.370951,94.7226,172.5,19,326,47124.5,217.0818,5,5,0,0,0,0,0,1,0,0,1,0,11940,16168,0.738495794,2388,3233.6,1,0,1,0,0,128,8,120,156,67,60,0,60,0,91,10,0,1962,1899,0,0,0.6458,201,497,0.4044,-0.9053,32000,5
569,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,"SUEZ CANAL ASSAULT, NORTH",EG 2ND ARMY,MG MAMOUN,IS SINAI DEF FORCE,MG MENDLER,1973.764,32.3181,30.8612,108023.7905,191221.4478,38.6625,-40,556,4934.528614,70.2462,79.5824,-25,437,10818.6944,104.013,110,110,0.771061266,0,1,0,0,2,1,0,0,0,29490,4455,6.61952862,268.0909091,40.5,0,0,1,3,1,67,50,17,104,1223,67,6,61,70,40,0,9,1507,1762,0,0,0.4236,400,275,1.4545,0.3747,30000,5
570,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,"SUEZ CANAL ASSAULT, SOUTH",EG 3RD ARMY,MG WASSEL,IS SINAI DEF FORCE,MG MENDLER,1973.764,32.5785,30.0322,75167.71462,244050.7143,149.5351,-36,857,28462.42301,168.7081,187.825,-1,555,22831.9429,151.1024,38,38,0.256860868,0,1,0,0,2,1,0,0,0,22850,3020,7.566225166,601.3157895,79.47368421,0,0,1,3,1,71,60,11,104,971,52,4,48,70,28,0,9,1507,1762,0,0,0.4236,350,225,1.5556,0.4418,30000,5
571,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,SECOND ARMY BUILDUP,EG 2ND ARMY,MG MAMOUN,IS SINAI DEF FORCE,MG MENDLER,1973.767,32.4389,30.4598,80843.37979,213567.9868,149.8486,-4,857,23411.9989,153.0098,183.0833,-4,795,29034.754,170.3959,110,110,0.609551259,0,0,0,0,2,1,0,0,0,63910,14000,4.565,581,127.2727273,1,0,1,1,0,464,27,437,100,639,192,0,192,67,40,0,9,1507,1762,0,0,0.9375,800,450,1.7778,0.5754,31000,3
572,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,THIRD ARMY BUILDUP,EG 3RD ARMY,MG WASSEL,IS SINAI DEF FORCE,MG MENDLER,1973.767,32.6755,30.211,82293.6112,225034.8122,208.3121,-4,745,30889.74972,175.7548,260.8028,-4,654,37128.4177,192.6874,54,38,0.557696283,0,0,0,0,2,1,0,0,0,45160,10980,4.112932605,836.2962963,203.3333333,1,0,1,1,0,310,18,292,100,555,148,13,135,67,24,0,9,1507,1762,0,0,0.9375,750,400,1.875,0.6286,31000,3
573,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,KANTARA-FIRDAN,IS ADAN DIV,MG ADAN,EG 2ND ARMY,MG MAMOUN,1973.77,32.3196,30.8565,191432.4791,107638.1964,8.485,-1,69,158.357056,12.584,26.4762,-2,85,756.7619,27.5093,27,27,0.905312035,0,0,0,0,2,0,0,1,0,25850,67440,0.383303677,957.4074074,2497.777778,1,0,1,0,0,530,50,480,66,44,516,30,486,100,639,9,0,1762,1507,0,0,0.4583,700,700,1,0,NA,NA
574,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,"EGYPTIAN OFFENSIVE, NORTH",EG 2ND ARMY,MG MAMOUN,IS SASSON FORCE & SHARON DIV,MG GONEN,1973.786,32.4217,30.9034,115167.7732,183836.6573,16.8401,-7,120,594.1942512,24.3761,41.0976,-10,147,1876.3402,43.3167,50,50,0.865545089,0,0,0,0,2,1,0,0,0,81160,43400,1.870046083,1623.2,868,1,0,1,0,0,1002,70,932,44,585,714,70,644,72,144,0,9,1507,1762,0,0,0.3542,1700,380,4.4737,1.4982,28000,0
575,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,"EGYPTIAN OFFENSIVE, SOUTH",EG 3RD ARMY,MG WASSEL,IS MAGEN DIV(-)(+),BG MAGEN,1973.786,32.6184,30.0791,77369.3125,238548.3018,202.4163,-36,857,33375.30726,182.6891,239.3934,-1,654,35300.4426,187.8841,50,50,0.364815498,0,0,0,0,2,1,0,0,0,57960,28600,2.026573427,1159.2,572,1,0,0,0,0,709,50,659,44,447,348,40,308,72,96,0,9,1507,1762,0,0,0.3542,1350,260,5.1923,1.6472,28000,0
576,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,DEVERSOIR (CHINESE FARM I),IS SHARON DIV,MG SHARON,EG 16TH DIV(1/2) & 21ST DIV(1/2),BG HAFIZ & BG OWBY,1973.789,32.3564,30.4125,220525.6157,74128.07771,12.1138,3,59,111.8390852,10.5754,42.75,-4,129,2027.9286,45.0325,14,14,0.458154449,0,0,0,0,2,0,0,1,0,22790,30970,0.735873426,1627.857143,2212.142857,0,1,1,2,0,344,30,314,0,96,389,30,359,0,322,9,0,1762,1507,0,0,0.7917,100,500,0.2,-1.6094,34000,7
577,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,DEVERSOIR (CHINESE FARM II),IS ADAN DIV(+),MG ADAN,EG 16TH DIV(-)(+),BG HAFIZ,1973.792,32.3601,30.4148,220199.7772,74438.79018,9.375,3,41,40.13475904,6.3352,52.1667,-4,129,2405.3667,49.0445,11,11,0.471814734,0,0,0,0,2,0,0,1,0,28900,36840,0.784473398,2627.272727,3349.090909,1,0,1,0,0,444,40,404,267,72,419,0,419,164,347,9,0,1762,1507,0,0,0.75,950,2400,0.3958,-0.9268,32000,5
578,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,DEVERSOIR WEST,IS ADAN DIV(+),MG ADAN,EG 2ND ARMY(-),MG KALIL,1973.797,32.3479,30.42,220291.4071,74178.24219,10.3244,3,48,69.11760769,8.3137,42.75,-4,129,2027.9286,45.0325,11,11,0.431687609,0,0,0,0,2,1,0,0,0,19600,18180,1.078107811,1781.818182,1652.727273,1,0,1,0,0,232,20,212,153,72,293,23,270,80,119,9,0,1762,1507,0,0,0.5521,300,800,0.375,-0.9808,31000,5
579,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,ISMAILIA,IS SHARON DIV,MG SHARON,EG 2ND ARMY(-),MG KALIL,1973.8,32.2555,30.5827,212197.7471,81706.96326,16.6465,1,97,148.425489,12.183,38.375,2,129,1693.9833,41.158,20,20,0.87582071,0,0,0,0,2,1,0,0,0,17000,23860,0.712489522,850,1193,1,0,1,0,0,232,20,212,120,72,246,17,229,72,137,9,0,1762,1507,0,0,2.0833,600,1800,0.3333,-1.0986,37000,4.3
580,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,JEBEL GENEIFA,IS ADAN DIV(+),MG ADAN,EG 3RD ARMY(-),MG WASSEL,1973.8,32.3379,30.0832,247975.5628,61784.80874,188.7787,34,672,12289.74005,110.8591,128.375,13,359,14246.2679,119.3577,18,18,0,0,0,0,0,2,1,0,0,0,16200,35633,0.454634749,900,1979.611111,1,0,1,0,0,318,30,288,240,48,454,60,394,150,213,9,0,1762,1507,0,0,1.4167,300,1650,0.1818,-1.7047,85000,40
581,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,SHALLUFA I,IS ADAN DIV(+),MG ADAN,EG 3RD ARMY(-),MG WASSEL,1973.808,32.548,30.1139,237905.8289,73678.45642,94.6593,-1,559,6658.788482,81.6014,147.0333,4,477,15601.6195,124.9064,32,32,0.352519146,0,0,0,0,2,1,0,0,0,16200,25600,0.6328125,506.25,800,1,0,0,0,0,318,30,288,82,72,445,35,410,40,160,9,0,1762,1507,0,0,0.5764,150,1100,0.1364,-1.9924,51000,40
582,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,SHALLUFA II,IS ADAN DIV(+),MG ADAN,EG 3RD ARMY(-),MG WASSEL,1973.811,32.5456,30.1131,238058.8026,73537.86963,94.4634,-1,559,6876.340022,82.9237,135.6552,4,378,12136.234,110.1646,32,32,0.347380143,0,0,0,0,2,1,0,0,0,11700,22570,0.51838724,365.625,705.3125,1,0,0,0,0,126,10,116,154,48,259,18,241,57,139,9,0,1762,1507,0,0,1.1319,150,1100,0.1364,-1.9924,40000,10
583,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,SUEZ,IS ADAN DIV(+),MG ADAN,EG 3RD ARMY(-),MG WASSEL,1973.811,32.5472,29.9665,250958.671,74074.32293,5.4962,-2,19,36.00600025,6.0005,76,30,122,2116,46,6,6,0.222921323,0,0,0,0,2,1,0,0,0,14681,22570,0.650465219,2446.833333,3761.666667,1,0,0,0,0,225,20,205,154,60,259,18,241,57,139,9,0,1762,1507,0,0,1.0694,340,1100,0.3091,-1.1741,39000,10
584,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",SUEZ 1973,ADABIYA,IS MAGEN DIV,BG MAGEN,EG 3RD ARMY(-),MG WASSEL,1973.811,32.4716,29.8736,261798.4414,72144.73977,133.3647,-32,647,37408.70462,193.4133,71.875,-1,167,3555.8393,59.6309,13,13,0.029900328,0,0,0,0,2,1,0,0,0,10900,14620,0.745554036,838.4615385,1124.615385,0,1,0,0,0,164,20,144,82,36,199,15,184,37,83,9,0,1762,1507,0,0,0.625,75,400,0.1875,-1.674,42000,22
585,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,KUNEITRA,SYR 9TH INF DIV(+),COL TOURKMANI,IS 7TH ARMD BDE(-)(+),COL BEN GAL,1973.764,35.8287,33.1167,51099.81907,152291.8808,902.7409,628,1097,6032.566764,77.6696,882.3333,736,1080,9735.8788,98.6706,15,15,0,0,0,0,0,2,0,0,1,0,17750,3630,4.889807163,1183.333333,242,1,0,0,2,0,75,2,73,49,115,50,4,46,107,12,0,9,2205,1762,1,0,2,350,200,1.75,0.5596,36000,4
586,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,AHMADIYEH,SYR 7TH INF DIV(+),BG ABRASH,IS 7TH ARMD BDE(-)(+),COL BEN GAL,1973.764,35.8045,33.253,39673.18931,166845.4248,1143.9598,870,1616,13783.01828,117.4011,1108.8333,935,1500,47102.5667,217.0313,7.5,7.5,0,0,0,0,0,2,0,0,1,0,22750,5745,3.959965187,3033.333333,766,1,0,0,2,1,147,4,143,100,131,78,7,71,191,16,0,9,2205,1762,1,0,0.9549,700,250,2.8,1.0296,29000,0.5
587,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,RAFID,SYR 5TH INF DIV(+),BG ASLAN,IS 188TH ARMD BDE(-)(+),COL BEN SHOHAM,1973.764,35.9044,32.9591,65325.06676,136371.5315,667.728,529,928,7258.27322,85.1955,654.8,513,876,13601.7333,116.6265,14,14,0,0,0,0,0,2,0,0,1,0,19525,4958,3.938079871,1394.642857,354.1428571,1,0,1,2,1,147,4,143,63,129,75,7,68,120,24,0,9,2205,1762,1,0,0.9965,350,250,1.4,0.3365,38000,10
588,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,YEHUDA-EL AL,SYR 5TH INF DIV(+),BG ASLAN,IS 240TH ARMD DIV,MG LANER,1973.767,35.7447,32.8018,84828.79461,117125.7876,249.0654,-218,440,28973.2824,170.2154,367.6,193,532,13510.0444,116.2327,12.5,20,0,0,0,0,0,2,0,0,1,0,21984,6300,3.48952381,1758.72,504,1,0,1,2,0,189,7,182,70,129,106,10,96,132,36,0,9,2205,1762,1,0,0.625,500,150,3.3333,1.204,NA,NA
589,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,NAFEKH,SYR 1ST ARMD DIV,COL JUHNI,IS 79TH ARMD BDE(+),COL OR,1973.767,35.7365,33.0559,59541.4098,144589.3539,669.0148,437,897,15388.62579,124.0509,891.75,815,961,3824.9167,61.8459,7,7,0,0,0,0,0,2,0,0,1,0,12500,6946,1.79959689,1785.714286,992.2857143,1,0,1,2,0,318,18,300,70,71,110,10,100,132,36,0,9,2205,1762,1,0,0.7188,500,250,2,0.6931,28000,0
590,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,TEL FARRIS,IS 146TH ARMD DIV(+),MG PELED,SYR 5TH INF DIV(+),BG ASLAN,1973.77,35.6481,32.6975,104562.6134,97599.45814,41.5866,-232,439,49088.74498,221.5598,178.6364,-250,499,54571.0545,233.6045,14,14,0,0,0,0,0,2,0,0,1,0,17833,23750,0.750863158,1273.785714,1696.428571,1,0,1,0,0,249,30,219,250,60,253,11,242,111,151,9,0,1762,2205,0,1,3,450,1125,0.4,-0.9163,40000,4
591,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,HUSHNIYAH,IS 240TH ARMD DIV(-)(+),MG LANER,SYR 9TH INF DIV(-)(+),COL TOURKMANI,1973.77,35.8104,32.9969,139080.1003,63397.77918,700.9867,339,1063,21489.56629,146.5932,722,604,876,9320.2857,96.5416,12,20,0,0,0,0,0,2,0,0,1,0,12733,14683,0.867193353,1061.083333,1223.583333,1,0,1,0,0,219,20,199,249,60,170,8,162,111,94,9,0,1762,2205,0,1,1.2917,450,1125,0.4,-0.9163,30000,1.7
592,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,MOUNT HERMONIT,SYR 7TH INF DIV(+),BG ABRASH,IS 7TH ARMD BDE(+),COL BEN GAL,1973.77,35.8782,33.3665,28221.16176,180045.909,1625.1198,1050,2314,95683.00733,309.3267,1204.75,954,1724,131435.5833,362.5405,7.5,7.5,0,0,0,0,0,2,0,0,1,0,31650,5395,5.866543095,4220,719.3333333,1,0,0,0,1,182,6,176,53,155,38,3,35,149,24,0,9,2205,1762,1,0,2,1200,400,3,1.0986,NA,NA
593,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,MOUNT HERMON I,IS GOLANI BDE(-),COL DRORI,SYR PARA BDE(-),?,1973.77,35.82,33.3599,178689.8123,31315.34411,2165.6667,2112,2251,5582.331225,74.715,1724,1724,1724,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2692,1583,1.700568541,2692,1583,1,0,0,0,1,9,0,9,33,12,5,0,5,15,24,9,0,1762,2205,0,1,1,50,100,0.5,-0.6931,28000,0
594,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,TEL SHAMS,IS 36TH MECH DIV,BG EITAN,SYR 7TH INF DIV(-)(+),BG BERAKDAR,1973.778,35.6195,33.0182,139284.6609,66595.77263,158.7805,67,333,5095.846779,71.3852,323,160,525,34447,185.599,5,5,0,0,0,0,0,2,0,0,1,0,16100,19400,0.829896907,3220,3880,1,0,1,0,1,270,30,240,330,60,329,18,311,120,110,9,0,1762,2205,0,1,0.6458,525,1200,0.4375,-0.8267,30000,2
595,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,TEL SHAAR,IS 240TH ARMD DIV,MG LANER,SYR 1ST ARMD DIV(+),COL JUHNI,1973.778,35.7188,33.1165,151019.4997,54461.49629,762.5938,646,859,4656.17899,68.2362,961,961,961,0,0,3,3,0,0,0,0,0,2,0,0,1,0,14700,21500,0.68372093,4900,7166.666667,1,0,0,0,0,318,30,288,220,60,387,20,367,80,130,9,0,1762,2205,0,1,2,280,900,0.3111,-1.1676,32000,2
596,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,TEL EL HARA,IR 3RD ARMD DIV,BG LAFTA,IS 240TH ARMD DIV,MG LANER,1973.784,36.0407,33.2854,466521.8518,173388.7607,877.4122,756,998,2802.02953,52.9342,813.3333,727,957,5241.5,72.3982,12,20,0,0,0,0,0,2,0,0,1,0,12500,14300,0.874125874,1041.666667,1191.666667,1,0,0,-2,0,318,18,300,40,71,318,30,288,28,60,0,9,1510,1762,1,0,0.0208,450,50,9,2.1972,28000,2
597,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,KFAR SHAMS-TEL ANTAR,IS 240TH ARMD DIV(-),MG LANER,IR 3RD ARMD DIV,BG LAFTA,1973.789,36.105,33.1199,156789.414,463484.796,744.0021,611,976,7472.444115,86.4433,692.7333,614,858,5222.6381,72.2678,20,20,0,0,0,0,0,2,0,0,1,0,11000,12000,0.916666667,550,600,0,1,0,2,0,212,20,192,30,40,269,15,254,20,70,9,0,1762,1510,0,1,0.125,100,200,0.5,-0.6931,29000,5
598,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,NABA,JOR 40TH ARMD BDE(+),BG EL MAJALI,IS 240TH ARMD DIV,MG LANER,1973.792,36.0481,32.8852,103560.2231,131101.5697,560.8441,515,626,400.4921513,20.0123,586,554,625,711.5,26.674,9,9,0,0,0,0,0,2,0,0,1,0,11500,11000,1.045454545,1277.777778,1222.222222,1,0,0,0,0,269,9,260,50,48,212,20,192,50,48,0,9,1785,1762,0,0,0.1875,450,100,4.5,1.5041,28000,0
599,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,ARAB COUNTEROFFENSIVE,SYR 9TH INF DIV(-)(+),COL TOURKMANI,IS 146TH ARMD DIV,MG PELED,1973.8,35.9023,33.1214,48690.93181,153766.973,864.5788,551,1160,10717.46704,103.5252,818.0556,614,1080,16020.6438,126.5727,25,25,0,0,0,0,0,2,0,0,1,0,35750,16100,2.220496894,1430,644,1,0,0,0,0,566,22,544,50,198,270,30,240,50,60,0,9,2205,1762,1,0,0.4583,550,160,3.4375,1.2347,28000,0
600,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,MOUNT HERMON II,IS GOLANI BDE,COL DRORI,SYR PARA BDE,?,1973.805,35.8978,33.3852,182307.8153,26149.7161,1408,1408,1408,0,0,1184,1184,1184,0,0,1,1,0,0,0,0,0,2,0,0,0,1,5700,4750,1.2,5700,4750,1,0,0,0,1,0,0,0,30,12,0,0,0,30,27,9,0,1762,2205,0,1,0.0833,150,200,0.75,-0.2877,28000,0
601,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",GOLAN,MOUNT HERMON III,IS GOLANI BDE(+),COL DRORI,SYR PARA BDE,?,1973.808,35.886,33.3861,182270.4449,26649.94422,1563.1538,1408,1770,13193.6466,114.8636,1184,1184,1184,0,0,2,2,0,0,0,0,0,2,0,0,0,1,11400,4750,2.4,5700,2375,1,0,0,0,1,0,0,0,60,24,0,0,0,30,27,9,0,1762,2205,0,1,1,100,250,0.4,-0.9163,33000,5
602,WORLD WAR II,NORTHWEST AFRICA,SIDI BOU ZID I,GER ELMS 10TH AND 21ST PNZR DIV,GEN ZIEGLER,"US CCA, 1ST ARM DIV (+)",BG MCQUILLION,1943.123,9.48,34.8796,1975542.12,4836199.766,386.0704,277,682,4615.272922,67.9358,358.1875,203,467,5334.6958,73.039,22,22,0,0,0,0,0,0,0,0,1,0,6400,5333,1.200075005,290.9090909,242.4090909,0,0,1,2,0,135,0,135,180,35,69,16,53,0,47,0,10,1252,2220,0,0,1,20,920,0.0217,-3.8286,44000,16
603,WORLD WAR II,NORTHWEST AFRICA,SIDI BOU ZID II,"US CC C, 1ST ARMD DIV",COL STACK,GER ELMS 10TH AND 21ST PD,GEN ZIEGLER,1943.126,9.4535,34.9099,4834420.41,1972354.405,337.9833,317,375,227.6085169,15.0867,383,378,388,50,7.0711,4,4,0,0,0,0,1,0,0,0,1,0,2738,8380,0.32673031,684.5,2095,1,0,1,0,0,66,0,66,0,26,135,0,135,125,35,10,0,2220,1252,0,0,1,367,50,7.34,1.9933,28000,0
604,WORLD WAR II,NORTHWEST AFRICA,KASSERINE PASS,GER AFRIKA KORPS (-),FM ROMMEL,US 26TH RCT (-)(+),COL STARK,1943.137,8.7768,35.2405,1940440.358,4793652.131,662.3256,629,741,1247.940406,35.3262,829.25,659,1046,39314.9167,198.2799,4,4,0,0,0,1,1,0,0,1,0,0,7000,5303,1.320007543,1750,1325.75,1,0,0,0,0,54,24,30,0,46,13,0,13,0,30,0,10,1252,2220,0,0,2,200,527,0.3795,-0.9689,31000,1.5
605,WORLD WAR II,CASSINO,RAPIDO NORTH I,"US 141ST RCT (+), 36TH INF DIV",COL WYATT,"GER 1ST/129TH PGR, 15TH PGD",GEN RODT,1944.055,13.8304,41.5097,5066007.54,1225509.979,44,44,44,0,0,637,331,943,187272,432.7494,1,1,0,0,0,1,1,0,0,0,1,0,8000,2200,3.636363636,8000,2200,1,0,1,0,1,50,0,50,0,105,14,0,14,0,42,10,0,2220,1252,0,0,1,408,13,31.3846,3.4463,29000,0.7
606,WORLD WAR II,CASSINO,RAPIDO NORTH II,"US 141ST RCT (+), 36TH INF DIV",COL WYATT,"GER 1ST/129TH PGR, 15TH PGD",GEN RODT,1944.057,13.8268,41.5181,5065861.308,1224571.309,95.3333,61,158,2954.335574,54.3538,637,331,943,187272,432.7494,1,1,0,0,0,1,1,0,0,0,1,0,7600,2200,3.454545455,7600,2200,1,0,1,0,1,50,0,50,0,105,14,0,14,0,42,10,0,2220,1252,0,0,1,666,13,51.2308,3.9363,29000,1
607,WORLD WAR II,CASSINO,RAPIDO SOUTH I,"US 143RD RCT (+), 36TH INF DIV",COL MARTIN,"GER 3RD/104TH PGR, 15TH PGD",GEN RODT,1944.055,13.8284,41.4826,5065723.975,1228524.125,47,41,58,91.00015236,9.5394,237,101,373,36992,192.333,1,1,0,0,0,1,1,0,0,0,1,0,7700,1800,4.277777778,7700,1800,1,0,1,0,1,15,0,15,0,122,14,0,14,0,42,10,0,2220,1252,0,0,1,162,13,12.4615,2.5226,29000,0.5
608,WORLD WAR II,CASSINO,RAPIDO SOUTH II,"US 143RD RCT (+), 36TH INF DIV",COL MARTIN,"GER 3RD/104TH PGR, 15TH PGD",GEN RODT,1944.057,13.8254,41.4792,5065535.759,1228899.443,49.5,41,58,96.334225,9.815,237,101,373,36992,192.333,1,1,0,0,0,1,1,0,0,0,1,0,7538,1800,4.187777778,7538,1800,1,0,1,0,1,15,0,15,0,122,14,0,14,0,42,10,0,2220,1252,0,0,1,575,13,44.2308,3.7894,29000,0.8
609,WORLD WAR II,ANZIO,BOWLING ALLEY I,GER LXXVI PNZ CORPS (-),GEN MACKENSON,"US 2ND/157TH INF (+), 45TH ID",COL BROWN,1944.129,12.6839,41.5631,1220031.158,5002649.787,52.7,47,58,11.34477124,3.3682,1,1,1,0,0,2,2,0,0,0,0,0,1,0,1,0,0,14600,4500,3.244444444,7300,2250,1,0,0,2,1,40,0,40,100,100,37,0,37,267,70,0,10,1252,2220,0,0,4,1129,442,2.5543,0.9378,29000,0.1875
610,WORLD WAR II,ANZIO,BOWLING ALLEY II,GER LXXVI PNZ CORPS (-),GEN MACKENSON,"US 179TH INF (-)(+), 45TH ID",COL KAMMERER,1944.129,12.6652,41.5694,1219365.498,5001652.479,59.6667,52,68,30.66612129,5.5377,1,1,1,0,0,2.4,2.4,0,0,0,0,0,1,0,1,0,0,15736,5050,3.116039604,6556.666667,2104.166667,1,0,0,2,1,60,0,60,70,100,25,0,25,165,70,0,10,1252,2220,0,0,2,613,750,0.8173,-0.2017,30000,1
611,WORLD WAR II,ANZIO,BOWLING ALLEY III,GER LXXVI PNZ CORPS (-),GEN MACKENSON,"US 180TH INF (-)(+), 45TH ID",COL DULANEY,1944.129,12.6779,41.5663,1219686.348,5002337.58,55.4706,47,68,34.62027921,5.8839,1,1,1,0,0,2.6,2.6,0,0,0,0,0,1,0,1,0,0,10000,4625,2.162162162,3846.153846,1778.846154,1,0,0,2,1,20,0,20,100,100,7,0,7,267,70,0,10,1252,2220,0,0,4,439,199,2.206,0.7912,28000,0.05
614,WORLD WAR II,SIEGFRIED LINE,SCHMIDT I,"US 112TH INF (+), 28TH ID",COL PETERSON,GER LXXIV CORPS (-),GEN STRAUBE,1944.838,6.3932,50.6449,4824380.287,442990.3616,401.3571,315,483,2574.557748,50.7401,427,427,427,0,0,1.7,1.7,0,1,0,1,1,1,0,1,0,0,6200,5025,1.233830846,3647.058824,2955.882353,1,0,1,0,1,44,0,44,72,71,60,0,60,0,38,10,0,2220,1252,0,0,4,640,850,0.7529,-0.2838,29000,0.2125
615,WORLD WAR II,SIEGFRIED LINE,SCHMIDT II,"US 110TH INF (+), 28TH ID",COL SEELY,GER LXXIV CORPS (-),GEN STRAUBE,1944.838,6.3715,50.6721,4824039.716,442643.8658,378.4667,344,477,1598.120552,39.9765,337,247,427,16200,127.2792,2,2,0,1,0,1,1,1,0,1,0,0,4350,3450,1.260869565,2175,1725,1,0,1,0,1,0,0,0,0,53,0,0,0,0,38,10,0,2220,1252,0,0,2,163,100,1.63,0.4886,28000,0.075
616,WORLD WAR II,SIEGFRIED LINE,SCHMIDT III,"US 109TH INF (+), 28TH ID",COL STRICKLER,GER LXXIV CORPS (-),GEN STRAUBE,1944.838,6.3722,50.666,4823892.715,442924.7902,337,247,427,16199.99475,127.2792,337,247,427,16200,127.2792,1.2,1.2,0,1,0,1,1,1,0,1,0,0,4950,3700,1.337837838,4125,3083.333333,1,0,1,0,1,0,0,0,12,53,6,0,6,0,38,10,0,2220,1252,0,0,3,350,200,1.75,0.5596,29000,0.1667
617,WORLD WAR II,SIEGFRIED LINE,WAHLERSCHEID,"US 9TH INF(+), 2ND ID",COL HIRSCHFELDER,GER LXXIV CORPS (-),?,1944.951,6.3213,50.5014,4816218.492,454200.0206,626,619,629,22.667121,4.761,543.5,506,581,2812.5,53.033,1,1,0,1,0,1,1,0,0,1,0,0,8300,1400,5.928571429,8300,1400,1,0,0,0,1,28,0,28,0,124,0,0,0,0,12,10,0,2220,1252,0,0,4,370,250,1.48,0.392,29000,0.275
